subject,verb,score,priming_amount,group,modality,test,trial_order,time,cloze,wmc,rec_pre
45,harvest,0,0,control,CMC,prod1,2,a_pre,30,64,6
45,cover,0,0,control,CMC,prod1,3,a_pre,30,64,6
45,shave,0,0,control,CMC,prod1,4,a_pre,30,64,6
45,lose,0,0,control,CMC,prod1,5,a_pre,30,64,6
45,put,0,0,control,CMC,prod1,6,a_pre,30,64,6
45,learn,0,0,control,CMC,prod1,7,a_pre,30,64,6
45,receive,0,0,control,CMC,prod1,9,a_pre,30,64,6
45,hang,0,0,control,CMC,prod1,10,a_pre,30,64,6
45,take,0,0,control,CMC,prod1,11,a_pre,30,64,6
45,cook,0,0,control,CMC,prod1,12,a_pre,30,64,6
45,set,0,0,control,CMC,prod2,1,post1,30,64,6
45,select,0,0,control,CMC,prod2,2,post1,30,64,6
45,mount,0,0,control,CMC,prod2,3,post1,30,64,6
45,store,0,0,control,CMC,prod2,8,post1,30,64,6
45,boil,0,0,control,CMC,prod2,9,post1,30,64,6
45,eat,0,0,control,CMC,prod3,1,post2,30,64,6
45,record,0,0,control,CMC,prod3,2,post2,30,64,6
45,organize,0,0,control,CMC,prod3,3,post2,30,64,6
45,display,0,0,control,CMC,prod3,4,post2,30,64,6
45,wash,0,0,control,CMC,prod3,5,post2,30,64,6
45,pump,0,0,control,CMC,prod3,6,post2,30,64,6
45,perform,0,0,control,CMC,prod3,7,post2,30,64,6
45,stack,0,0,control,CMC,prod3,8,post2,30,64,6
45,measure,0,0,control,CMC,prod3,9,post2,30,64,6
45,pour,0,0,control,CMC,prod3,10,post2,30,64,6
45,have,0,0,control,CMC,prod3,11,post2,30,64,6
45,wipe,0,0,control,CMC,prod3,12,post2,30,64,6
46,set,0,0,control,FTF,prod2,1,a_pre,25,64,6
46,select,0,0,control,FTF,prod2,2,a_pre,25,64,6
46,mount,0,0,control,FTF,prod2,3,a_pre,25,64,6
46,hear,0,0,control,FTF,prod2,5,a_pre,25,64,6
46,store,0,0,control,FTF,prod2,8,a_pre,25,64,6
46,boil,0,0,control,FTF,prod2,9,a_pre,25,64,6
46,vacuum,0,0,control,FTF,prod2,10,a_pre,25,64,6
46,scrub,0,0,control,FTF,prod2,11,a_pre,25,64,6
46,drink,0,0,control,FTF,prod2,12,a_pre,25,64,6
46,eat,0,0,control,FTF,prod3,1,post1,25,64,6
46,record,0,0,control,FTF,prod3,2,post1,25,64,6
46,organize,0,0,control,FTF,prod3,3,post1,25,64,6
46,display,0,0,control,FTF,prod3,4,post1,25,64,6
46,wash,0,0,control,FTF,prod3,5,post1,25,64,6
46,pump,0,0,control,FTF,prod3,6,post1,25,64,6
46,perform,0,0,control,FTF,prod3,7,post1,25,64,6
46,stack,0,0,control,FTF,prod3,8,post1,25,64,6
46,measure,0,0,control,FTF,prod3,9,post1,25,64,6
46,pour,0,0,control,FTF,prod3,10,post1,25,64,6
46,have,0,0,control,FTF,prod3,11,post1,25,64,6
46,wipe,0,0,control,FTF,prod3,12,post1,25,64,6
46,park,0,0,control,FTF,prod1,1,post2,25,64,6
46,cover,0,0,control,FTF,prod1,3,post2,25,64,6
46,shave,0,0,control,FTF,prod1,4,post2,25,64,6
46,lose,0,0,control,FTF,prod1,5,post2,25,64,6
46,put,0,0,control,FTF,prod1,6,post2,25,64,6
46,learn,0,0,control,FTF,prod1,7,post2,25,64,6
46,change,0,0,control,FTF,prod1,8,post2,25,64,6
46,receive,0,0,control,FTF,prod1,9,post2,25,64,6
46,hang,0,0,control,FTF,prod1,10,post2,25,64,6
46,take,0,0,control,FTF,prod1,11,post2,25,64,6
46,cook,0,0,control,FTF,prod1,12,post2,25,64,6
47,set,0,0,control,CMC,prod2,1,a_pre,23,62,4
47,select,0,0,control,CMC,prod2,2,a_pre,23,62,4
47,boil,0,0,control,CMC,prod2,9,a_pre,23,62,4
47,vacuum,0,0,control,CMC,prod2,10,a_pre,23,62,4
47,scrub,0,0,control,CMC,prod2,11,a_pre,23,62,4
47,drink,0,0,control,CMC,prod2,12,a_pre,23,62,4
47,wash,0,0,control,CMC,prod3,5,post1,23,62,4
47,cover,0,0,control,CMC,prod1,3,post2,23,62,4
47,shave,0,0,control,CMC,prod1,4,post2,23,62,4
47,lose,0,0,control,CMC,prod1,5,post2,23,62,4
47,put,0,0,control,CMC,prod1,6,post2,23,62,4
47,change,0,0,control,CMC,prod1,8,post2,23,62,4
47,receive,0,0,control,CMC,prod1,9,post2,23,62,4
48,wash,0,0,control,FTF,prod3,5,a_pre,16,64,4
48,park,0,0,control,FTF,prod1,1,post1,16,64,4
48,select,0,0,control,FTF,prod2,2,post2,16,64,4
48,mount,0,0,control,FTF,prod2,3,post2,16,64,4
48,study,0,0,control,FTF,prod2,4,post2,16,64,4
48,sing,0,0,control,FTF,prod2,6,post2,16,64,4
48,cut,0,0,control,FTF,prod2,7,post2,16,64,4
48,store,0,0,control,FTF,prod2,8,post2,16,64,4
48,boil,0,0,control,FTF,prod2,9,post2,16,64,4
48,vacuum,0,0,control,FTF,prod2,10,post2,16,64,4
48,scrub,0,0,control,FTF,prod2,11,post2,16,64,4
48,drink,0,0,control,FTF,prod2,12,post2,16,64,4
50,record,0,0,control,CMC,prod3,2,a_pre,22,75,4
50,organize,0,0,control,CMC,prod3,3,a_pre,22,75,4
50,display,0,0,control,CMC,prod3,4,a_pre,22,75,4
50,wash,0,0,control,CMC,prod3,5,a_pre,22,75,4
50,pump,0,0,control,CMC,prod3,6,a_pre,22,75,4
50,stack,0,0,control,CMC,prod3,8,a_pre,22,75,4
51,set,0,0,control,CMC,prod2,1,a_pre,21,70,5
51,select,0,0,control,CMC,prod2,2,a_pre,21,70,5
51,mount,0,0,control,CMC,prod2,3,a_pre,21,70,5
51,study,0,0,control,CMC,prod2,4,a_pre,21,70,5
51,hear,0,0,control,CMC,prod2,5,a_pre,21,70,5
51,sing,0,0,control,CMC,prod2,6,a_pre,21,70,5
51,cut,0,0,control,CMC,prod2,7,a_pre,21,70,5
51,store,0,0,control,CMC,prod2,8,a_pre,21,70,5
51,boil,0,0,control,CMC,prod2,9,a_pre,21,70,5
51,vacuum,0,0,control,CMC,prod2,10,a_pre,21,70,5
51,scrub,0,0,control,CMC,prod2,11,a_pre,21,70,5
51,drink,0,0,control,CMC,prod2,12,a_pre,21,70,5
51,park,0,0,control,CMC,prod1,1,post1,21,70,5
51,harvest,0,0,control,CMC,prod1,2,post1,21,70,5
51,cover,0,0,control,CMC,prod1,3,post1,21,70,5
51,shave,0,0,control,CMC,prod1,4,post1,21,70,5
51,lose,0,0,control,CMC,prod1,5,post1,21,70,5
51,put,0,0,control,CMC,prod1,6,post1,21,70,5
51,learn,0,0,control,CMC,prod1,7,post1,21,70,5
51,change,0,0,control,CMC,prod1,8,post1,21,70,5
51,receive,0,0,control,CMC,prod1,9,post1,21,70,5
51,hang,0,0,control,CMC,prod1,10,post1,21,70,5
51,take,0,0,control,CMC,prod1,11,post1,21,70,5
51,cook,0,0,control,CMC,prod1,12,post1,21,70,5
51,eat,0,0,control,CMC,prod3,1,post2,21,70,5
51,record,0,0,control,CMC,prod3,2,post2,21,70,5
51,organize,0,0,control,CMC,prod3,3,post2,21,70,5
51,display,0,0,control,CMC,prod3,4,post2,21,70,5
51,wash,0,0,control,CMC,prod3,5,post2,21,70,5
51,pump,0,0,control,CMC,prod3,6,post2,21,70,5
51,perform,0,0,control,CMC,prod3,7,post2,21,70,5
51,stack,0,0,control,CMC,prod3,8,post2,21,70,5
51,measure,0,0,control,CMC,prod3,9,post2,21,70,5
51,pour,0,0,control,CMC,prod3,10,post2,21,70,5
51,have,0,0,control,CMC,prod3,11,post2,21,70,5
51,wipe,0,0,control,CMC,prod3,12,post2,21,70,5
52,lose,0,0,control,CMC,prod1,5,a_pre,31,83,18
52,put,0,0,control,CMC,prod1,6,a_pre,31,83,18
52,receive,0,0,control,CMC,prod1,9,a_pre,31,83,18
52,record,0,0,control,CMC,prod3,2,post1,31,83,18
52,organize,0,0,control,CMC,prod3,3,post1,31,83,18
52,display,0,0,control,CMC,prod3,4,post1,31,83,18
52,wash,0,0,control,CMC,prod3,5,post1,31,83,18
52,pump,0,0,control,CMC,prod3,6,post1,31,83,18
52,measure,0,0,control,CMC,prod3,9,post1,31,83,18
52,pour,0,0,control,CMC,prod3,10,post1,31,83,18
52,set,0,0,control,CMC,prod2,1,post2,31,83,18
52,vacuum,0,0,control,CMC,prod2,10,post2,31,83,18
52,scrub,0,0,control,CMC,prod2,11,post2,31,83,18
53,cover,0,0,control,CMC,prod1,3,a_pre,28,79,3
53,receive,0,0,control,CMC,prod1,9,a_pre,28,79,3
53,hang,0,0,control,CMC,prod1,10,a_pre,28,79,3
53,set,0,0,control,CMC,prod2,1,post1,28,79,3
53,boil,0,0,control,CMC,prod2,9,post1,28,79,3
53,vacuum,0,0,control,CMC,prod2,10,post1,28,79,3
53,eat,0,0,control,CMC,prod3,1,post2,28,79,3
53,record,0,0,control,CMC,prod3,2,post2,28,79,3
53,wash,0,0,control,CMC,prod3,5,post2,28,79,3
53,pump,0,0,control,CMC,prod3,6,post2,28,79,3
53,stack,0,0,control,CMC,prod3,8,post2,28,79,3
126,cover,0,0,control,CMC,prod1,3,a_pre,11,67,5
126,lose,0,0,control,CMC,prod1,5,a_pre,11,67,5
126,learn,0,0,control,CMC,prod1,7,a_pre,11,67,5
126,pump,0,0,control,CMC,prod3,6,post1,11,67,5
126,perform,0,0,control,CMC,prod3,7,post1,11,67,5
126,pour,0,0,control,CMC,prod3,10,post1,11,67,5
126,select,0,0,control,CMC,prod2,2,post2,11,67,5
127,park,0,0,control,CMC,prod1,1,a_pre,28,74,6
127,harvest,0,0,control,CMC,prod1,2,a_pre,28,74,6
127,cover,0,0,control,CMC,prod1,3,a_pre,28,74,6
127,shave,0,0,control,CMC,prod1,4,a_pre,28,74,6
127,lose,0,0,control,CMC,prod1,5,a_pre,28,74,6
127,put,0,0,control,CMC,prod1,6,a_pre,28,74,6
127,learn,0,0,control,CMC,prod1,7,a_pre,28,74,6
127,change,0,0,control,CMC,prod1,8,a_pre,28,74,6
127,receive,0,0,control,CMC,prod1,9,a_pre,28,74,6
127,hang,0,0,control,CMC,prod1,10,a_pre,28,74,6
127,take,0,0,control,CMC,prod1,11,a_pre,28,74,6
127,cook,0,0,control,CMC,prod1,12,a_pre,28,74,6
127,set,0,0,control,CMC,prod2,1,post1,28,74,6
127,select,0,0,control,CMC,prod2,2,post1,28,74,6
127,mount,0,0,control,CMC,prod2,3,post1,28,74,6
127,study,0,0,control,CMC,prod2,4,post1,28,74,6
127,hear,0,0,control,CMC,prod2,5,post1,28,74,6
127,sing,0,0,control,CMC,prod2,6,post1,28,74,6
127,cut,0,0,control,CMC,prod2,7,post1,28,74,6
127,store,0,0,control,CMC,prod2,8,post1,28,74,6
127,boil,0,0,control,CMC,prod2,9,post1,28,74,6
127,vacuum,0,0,control,CMC,prod2,10,post1,28,74,6
127,scrub,0,0,control,CMC,prod2,11,post1,28,74,6
127,drink,0,0,control,CMC,prod2,12,post1,28,74,6
127,eat,0,0,control,CMC,prod3,1,post2,28,74,6
127,record,0,0,control,CMC,prod3,2,post2,28,74,6
127,organize,0,0,control,CMC,prod3,3,post2,28,74,6
127,display,0,0,control,CMC,prod3,4,post2,28,74,6
127,wash,0,0,control,CMC,prod3,5,post2,28,74,6
127,pump,0,0,control,CMC,prod3,6,post2,28,74,6
127,perform,0,0,control,CMC,prod3,7,post2,28,74,6
127,stack,0,0,control,CMC,prod3,8,post2,28,74,6
129,set,0,0,control,FTF,prod2,1,a_pre,16,51,6
129,cut,0,0,control,FTF,prod2,7,a_pre,16,51,6
129,vacuum,0,0,control,FTF,prod2,10,a_pre,16,51,6
129,cover,0,0,control,FTF,prod1,3,post1,16,51,6
129,receive,0,0,control,FTF,prod1,9,post1,16,51,6
129,take,0,0,control,FTF,prod1,11,post1,16,51,6
129,pump,0,0,control,FTF,prod3,6,post2,16,51,6
129,measure,0,0,control,FTF,prod3,9,post2,16,51,6
129,wipe,0,0,control,FTF,prod3,12,post2,16,51,6
150,set,0,0,control,FTF,prod2,1,a_pre,34,97,16
150,select,0,0,control,FTF,prod2,2,a_pre,34,97,16
150,mount,0,0,control,FTF,prod2,3,a_pre,34,97,16
150,hear,0,0,control,FTF,prod2,5,a_pre,34,97,16
150,store,0,0,control,FTF,prod2,8,a_pre,34,97,16
150,boil,0,0,control,FTF,prod2,9,a_pre,34,97,16
150,vacuum,0,0,control,FTF,prod2,10,a_pre,34,97,16
150,scrub,0,0,control,FTF,prod2,11,a_pre,34,97,16
150,drink,0,0,control,FTF,prod2,12,a_pre,34,97,16
150,record,0,0,control,FTF,prod3,2,post1,34,97,16
150,organize,0,0,control,FTF,prod3,3,post1,34,97,16
150,display,0,0,control,FTF,prod3,4,post1,34,97,16
150,wash,0,0,control,FTF,prod3,5,post1,34,97,16
150,pump,0,0,control,FTF,prod3,6,post1,34,97,16
150,perform,0,0,control,FTF,prod3,7,post1,34,97,16
150,stack,0,0,control,FTF,prod3,8,post1,34,97,16
150,measure,0,0,control,FTF,prod3,9,post1,34,97,16
150,pour,0,0,control,FTF,prod3,10,post1,34,97,16
150,wipe,0,0,control,FTF,prod3,12,post1,34,97,16
150,park,0,0,control,FTF,prod1,1,post2,34,97,16
150,harvest,0,0,control,FTF,prod1,2,post2,34,97,16
150,cover,0,0,control,FTF,prod1,3,post2,34,97,16
150,shave,0,0,control,FTF,prod1,4,post2,34,97,16
150,put,0,0,control,FTF,prod1,6,post2,34,97,16
150,change,0,0,control,FTF,prod1,8,post2,34,97,16
150,receive,0,0,control,FTF,prod1,9,post2,34,97,16
150,hang,0,0,control,FTF,prod1,10,post2,34,97,16
150,take,0,0,control,FTF,prod1,11,post2,34,97,16
150,cook,0,0,control,FTF,prod1,12,post2,34,97,16
151,park,0,0,control,FTF,prod1,1,a_pre,16,82,6
151,cover,0,0,control,FTF,prod1,3,a_pre,16,82,6
151,shave,0,0,control,FTF,prod1,4,a_pre,16,82,6
151,receive,0,0,control,FTF,prod1,9,a_pre,16,82,6
151,record,0,0,control,FTF,prod3,2,post1,16,82,6
151,organize,0,0,control,FTF,prod3,3,post1,16,82,6
151,display,0,0,control,FTF,prod3,4,post1,16,82,6
151,wash,0,0,control,FTF,prod3,5,post1,16,82,6
151,perform,0,0,control,FTF,prod3,7,post1,16,82,6
151,stack,0,0,control,FTF,prod3,8,post1,16,82,6
151,measure,0,0,control,FTF,prod3,9,post1,16,82,6
151,pour,0,0,control,FTF,prod3,10,post1,16,82,6
151,wipe,0,0,control,FTF,prod3,12,post1,16,82,6
151,mount,0,0,control,FTF,prod2,3,post2,16,82,6
151,hear,0,0,control,FTF,prod2,5,post2,16,82,6
151,store,0,0,control,FTF,prod2,8,post2,16,82,6
151,vacuum,0,0,control,FTF,prod2,10,post2,16,82,6
151,scrub,0,0,control,FTF,prod2,11,post2,16,82,6
151,drink,0,0,control,FTF,prod2,12,post2,16,82,6
29,park,0,0,control,FTF,prod1,1,a_pre,29,84,4
29,display,0,0,control,FTF,prod3,4,post2,29,84,4
29,wash,0,0,control,FTF,prod3,5,post2,29,84,4
30,change,0,0,control,FTF,prod1,8,a_pre,27,63,6
30,take,0,0,control,FTF,prod1,11,a_pre,27,63,6
30,select,0,0,control,FTF,prod2,2,post1,27,63,6
30,store,0,0,control,FTF,prod2,8,post1,27,63,6
30,scrub,0,0,control,FTF,prod2,11,post1,27,63,6
30,eat,0,0,control,FTF,prod3,1,post2,27,63,6
30,wash,0,0,control,FTF,prod3,5,post2,27,63,6
30,stack,0,0,control,FTF,prod3,8,post2,27,63,6
30,measure,0,0,control,FTF,prod3,9,post2,27,63,6
30,pour,0,0,control,FTF,prod3,10,post2,27,63,6
30,wipe,0,0,control,FTF,prod3,12,post2,27,63,6
33,harvest,0,0,control,FTF,prod1,2,a_pre,25,56,6
33,cover,0,0,control,FTF,prod1,3,a_pre,25,56,6
33,hang,0,0,control,FTF,prod1,10,a_pre,25,56,6
33,cut,0,0,control,FTF,prod2,7,post1,25,56,6
34,study,0,0,control,CMC,prod2,4,a_pre,25,52,16
36,eat,0,0,control,CMC,prod3,1,a_pre,18,68,18
37,select,0,0,control,FTF,prod2,2,post2,26,94,7
39,measure,0,0,control,CMC,prod3,9,a_pre,36,60,16
39,wipe,0,0,control,CMC,prod3,12,a_pre,36,60,16
39,vacuum,0,0,control,CMC,prod2,10,post1,36,60,16
39,scrub,0,0,control,CMC,prod2,11,post1,36,60,16
39,shave,0,0,control,CMC,prod1,4,post2,36,60,16
41,wipe,0,0,control,FTF,prod3,12,a_pre,27,64,14
41,learn,0,0,control,FTF,prod1,7,post1,27,64,14
41,hang,0,0,control,FTF,prod1,10,post1,27,64,14
41,take,0,0,control,FTF,prod1,11,post1,27,64,14
41,cook,0,0,control,FTF,prod1,12,post1,27,64,14
41,hear,0,0,control,FTF,prod2,5,post2,27,64,14
41,boil,0,0,control,FTF,prod2,9,post2,27,64,14
41,scrub,0,0,control,FTF,prod2,11,post2,27,64,14
41,drink,0,0,control,FTF,prod2,12,post2,27,64,14
47,store,0,0,control,CMC,prod2,8,a_pre,23,62,4
50,eat,0,0,control,CMC,prod3,1,a_pre,22,75,4
50,wipe,0,0,control,CMC,prod3,12,a_pre,22,75,4
50,drink,0,0,control,CMC,prod2,12,post1,22,75,4
52,eat,0,0,control,CMC,prod3,1,post1,31,83,18
52,wipe,0,0,control,CMC,prod3,12,post1,31,83,18
53,lose,0,0,control,CMC,prod1,5,a_pre,28,79,3
53,learn,0,0,control,CMC,prod1,7,a_pre,28,79,3
53,take,0,0,control,CMC,prod1,11,a_pre,28,79,3
53,scrub,0,0,control,CMC,prod2,11,post1,28,79,3
53,organize,0,0,control,CMC,prod3,3,post2,28,79,3
53,display,0,0,control,CMC,prod3,4,post2,28,79,3
53,measure,0,0,control,CMC,prod3,9,post2,28,79,3
53,have,0,0,control,CMC,prod3,11,post2,28,79,3
53,wipe,0,0,control,CMC,prod3,12,post2,28,79,3
129,hear,0,0,control,FTF,prod2,5,a_pre,16,51,6
129,drink,0,0,control,FTF,prod2,12,a_pre,16,51,6
129,lose,0,0,control,FTF,prod1,5,post1,16,51,6
129,learn,0,0,control,FTF,prod1,7,post1,16,51,6
150,cut,0,0,control,FTF,prod2,7,a_pre,34,97,16
39,wash,0,0,control,CMC,prod3,5,a_pre,36,60,16
39,perform,0,0,control,CMC,prod3,7,a_pre,36,60,16
39,stack,0,0,control,CMC,prod3,8,a_pre,36,60,16
39,study,0,0,control,CMC,prod2,4,post1,36,60,16
39,sing,0,0,control,CMC,prod2,6,post1,36,60,16
39,cut,0,0,control,CMC,prod2,7,post1,36,60,16
39,lose,0,0,control,CMC,prod1,5,post2,36,60,16
39,put,0,0,control,CMC,prod1,6,post2,36,60,16
39,learn,0,0,control,CMC,prod1,7,post2,36,60,16
39,change,0,0,control,CMC,prod1,8,post2,36,60,16
50,sing,0,0,control,CMC,prod2,6,post1,22,75,4
52,change,0,0,control,CMC,prod1,8,a_pre,31,83,18
52,mount,0,0,control,CMC,prod2,3,post2,31,83,18
53,change,0,0,control,CMC,prod1,8,a_pre,28,79,3
53,study,0,0,control,CMC,prod2,4,post1,28,79,3
53,sing,0,0,control,CMC,prod2,6,post1,28,79,3
129,park,0,0,control,FTF,prod1,1,post1,16,51,6
129,change,0,0,control,FTF,prod1,8,post1,16,51,6
150,eat,0,0,control,FTF,prod3,1,post1,34,97,16
150,have,0,0,control,FTF,prod3,11,post1,34,97,16
28,harvest,0,0,control,FTF,prod1,2,a_pre,25,89,6
28,cover,0,0,control,FTF,prod1,3,a_pre,25,89,6
28,put,0,0,control,FTF,prod1,6,a_pre,25,89,6
28,learn,0,0,control,FTF,prod1,7,a_pre,25,89,6
28,change,0,0,control,FTF,prod1,8,a_pre,25,89,6
28,receive,0,0,control,FTF,prod1,9,a_pre,25,89,6
28,hang,0,0,control,FTF,prod1,10,a_pre,25,89,6
28,take,0,0,control,FTF,prod1,11,a_pre,25,89,6
28,cook,0,0,control,FTF,prod1,12,a_pre,25,89,6
28,set,0,0,control,FTF,prod2,1,post1,25,89,6
28,hear,0,0,control,FTF,prod2,5,post1,25,89,6
28,cut,0,0,control,FTF,prod2,7,post1,25,89,6
28,store,0,0,control,FTF,prod2,8,post1,25,89,6
28,vacuum,0,0,control,FTF,prod2,10,post1,25,89,6
28,scrub,0,0,control,FTF,prod2,11,post1,25,89,6
28,record,0,0,control,FTF,prod3,2,post2,25,89,6
28,organize,0,0,control,FTF,prod3,3,post2,25,89,6
28,wash,0,0,control,FTF,prod3,5,post2,25,89,6
28,pump,0,0,control,FTF,prod3,6,post2,25,89,6
28,stack,0,0,control,FTF,prod3,8,post2,25,89,6
28,measure,0,0,control,FTF,prod3,9,post2,25,89,6
29,harvest,0,0,control,FTF,prod1,2,a_pre,29,84,4
29,cover,0,0,control,FTF,prod1,3,a_pre,29,84,4
29,shave,0,0,control,FTF,prod1,4,a_pre,29,84,4
29,lose,0,0,control,FTF,prod1,5,a_pre,29,84,4
29,learn,0,0,control,FTF,prod1,7,a_pre,29,84,4
29,change,0,0,control,FTF,prod1,8,a_pre,29,84,4
29,receive,0,0,control,FTF,prod1,9,a_pre,29,84,4
29,hang,0,0,control,FTF,prod1,10,a_pre,29,84,4
29,set,0,0,control,FTF,prod2,1,post1,29,84,4
29,select,0,0,control,FTF,prod2,2,post1,29,84,4
29,study,0,0,control,FTF,prod2,4,post1,29,84,4
29,hear,0,0,control,FTF,prod2,5,post1,29,84,4
29,cut,0,0,control,FTF,prod2,7,post1,29,84,4
29,boil,0,0,control,FTF,prod2,9,post1,29,84,4
29,drink,0,0,control,FTF,prod2,12,post1,29,84,4
29,record,0,0,control,FTF,prod3,2,post2,29,84,4
29,organize,0,0,control,FTF,prod3,3,post2,29,84,4
29,pump,0,0,control,FTF,prod3,6,post2,29,84,4
29,perform,0,0,control,FTF,prod3,7,post2,29,84,4
29,stack,0,0,control,FTF,prod3,8,post2,29,84,4
29,measure,0,0,control,FTF,prod3,9,post2,29,84,4
29,pour,0,0,control,FTF,prod3,10,post2,29,84,4
30,park,0,0,control,FTF,prod1,1,a_pre,27,63,6
30,harvest,0,0,control,FTF,prod1,2,a_pre,27,63,6
30,cover,0,0,control,FTF,prod1,3,a_pre,27,63,6
30,shave,0,0,control,FTF,prod1,4,a_pre,27,63,6
30,put,0,0,control,FTF,prod1,6,a_pre,27,63,6
30,learn,0,0,control,FTF,prod1,7,a_pre,27,63,6
30,receive,0,0,control,FTF,prod1,9,a_pre,27,63,6
30,hang,0,0,control,FTF,prod1,10,a_pre,27,63,6
30,cook,0,0,control,FTF,prod1,12,a_pre,27,63,6
30,set,0,0,control,FTF,prod2,1,post1,27,63,6
30,mount,0,0,control,FTF,prod2,3,post1,27,63,6
30,study,0,0,control,FTF,prod2,4,post1,27,63,6
30,hear,0,0,control,FTF,prod2,5,post1,27,63,6
30,sing,0,0,control,FTF,prod2,6,post1,27,63,6
30,cut,0,0,control,FTF,prod2,7,post1,27,63,6
30,boil,0,0,control,FTF,prod2,9,post1,27,63,6
30,vacuum,0,0,control,FTF,prod2,10,post1,27,63,6
30,drink,0,0,control,FTF,prod2,12,post1,27,63,6
30,record,0,0,control,FTF,prod3,2,post2,27,63,6
30,organize,0,0,control,FTF,prod3,3,post2,27,63,6
30,display,0,0,control,FTF,prod3,4,post2,27,63,6
31,harvest,0,0,control,FTF,prod1,2,a_pre,20,76,3
31,study,0,0,control,FTF,prod2,4,post1,20,76,3
31,sing,0,0,control,FTF,prod2,6,post1,20,76,3
32,park,0,0,control,FTF,prod1,1,a_pre,31,50,3
32,harvest,0,0,control,FTF,prod1,2,a_pre,31,50,3
32,shave,0,0,control,FTF,prod1,4,a_pre,31,50,3
32,lose,0,0,control,FTF,prod1,5,a_pre,31,50,3
32,learn,0,0,control,FTF,prod1,7,a_pre,31,50,3
32,change,0,0,control,FTF,prod1,8,a_pre,31,50,3
32,hang,0,0,control,FTF,prod1,10,a_pre,31,50,3
32,take,0,0,control,FTF,prod1,11,a_pre,31,50,3
32,select,0,0,control,FTF,prod2,2,post2,31,50,3
32,sing,0,0,control,FTF,prod2,6,post2,31,50,3
32,cut,0,0,control,FTF,prod2,7,post2,31,50,3
32,drink,0,0,control,FTF,prod2,12,post2,31,50,3
33,park,0,0,control,FTF,prod1,1,a_pre,25,56,6
33,shave,0,0,control,FTF,prod1,4,a_pre,25,56,6
33,lose,0,0,control,FTF,prod1,5,a_pre,25,56,6
33,change,0,0,control,FTF,prod1,8,a_pre,25,56,6
33,receive,0,0,control,FTF,prod1,9,a_pre,25,56,6
33,take,0,0,control,FTF,prod1,11,a_pre,25,56,6
33,select,0,0,control,FTF,prod2,2,post1,25,56,6
33,mount,0,0,control,FTF,prod2,3,post1,25,56,6
33,study,0,0,control,FTF,prod2,4,post1,25,56,6
33,hear,0,0,control,FTF,prod2,5,post1,25,56,6
33,sing,0,0,control,FTF,prod2,6,post1,25,56,6
33,store,0,0,control,FTF,prod2,8,post1,25,56,6
33,boil,0,0,control,FTF,prod2,9,post1,25,56,6
33,vacuum,0,0,control,FTF,prod2,10,post1,25,56,6
33,scrub,0,0,control,FTF,prod2,11,post1,25,56,6
33,drink,0,0,control,FTF,prod2,12,post1,25,56,6
33,eat,0,0,control,FTF,prod3,1,post2,25,56,6
33,record,0,0,control,FTF,prod3,2,post2,25,56,6
33,organize,0,0,control,FTF,prod3,3,post2,25,56,6
33,wash,0,0,control,FTF,prod3,5,post2,25,56,6
33,pump,0,0,control,FTF,prod3,6,post2,25,56,6
33,stack,0,0,control,FTF,prod3,8,post2,25,56,6
33,measure,0,0,control,FTF,prod3,9,post2,25,56,6
33,pour,0,0,control,FTF,prod3,10,post2,25,56,6
33,have,0,0,control,FTF,prod3,11,post2,25,56,6
33,wipe,0,0,control,FTF,prod3,12,post2,25,56,6
37,perform,0,0,control,FTF,prod3,7,a_pre,26,94,7
37,cover,0,0,control,FTF,prod1,3,post1,26,94,7
37,shave,0,0,control,FTF,prod1,4,post1,26,94,7
37,lose,0,0,control,FTF,prod1,5,post1,26,94,7
37,put,0,0,control,FTF,prod1,6,post1,26,94,7
37,learn,0,0,control,FTF,prod1,7,post1,26,94,7
37,change,0,0,control,FTF,prod1,8,post1,26,94,7
37,receive,0,0,control,FTF,prod1,9,post1,26,94,7
37,hang,0,0,control,FTF,prod1,10,post1,26,94,7
37,take,0,0,control,FTF,prod1,11,post1,26,94,7
37,cook,0,0,control,FTF,prod1,12,post1,26,94,7
37,hear,0,0,control,FTF,prod2,5,post2,26,94,7
37,sing,0,0,control,FTF,prod2,6,post2,26,94,7
37,cut,0,0,control,FTF,prod2,7,post2,26,94,7
37,store,0,0,control,FTF,prod2,8,post2,26,94,7
37,boil,0,0,control,FTF,prod2,9,post2,26,94,7
37,vacuum,0,0,control,FTF,prod2,10,post2,26,94,7
37,scrub,0,0,control,FTF,prod2,11,post2,26,94,7
37,drink,0,0,control,FTF,prod2,12,post2,26,94,7
40,perform,0,0,control,CMC,prod3,7,a_pre,38,86,6
40,stack,0,0,control,CMC,prod3,8,a_pre,38,86,6
40,harvest,0,0,control,CMC,prod1,2,post1,38,86,6
40,lose,0,0,control,CMC,prod1,5,post1,38,86,6
40,select,0,0,control,CMC,prod2,2,post2,38,86,6
40,cut,0,0,control,CMC,prod2,7,post2,38,86,6
40,vacuum,0,0,control,CMC,prod2,10,post2,38,86,6
40,scrub,0,0,control,CMC,prod2,11,post2,38,86,6
41,perform,0,0,control,FTF,prod3,7,a_pre,27,64,14
41,park,0,0,control,FTF,prod1,1,post1,27,64,14
41,harvest,0,0,control,FTF,prod1,2,post1,27,64,14
41,shave,0,0,control,FTF,prod1,4,post1,27,64,14
